domestic_investment,inflation,remittances,stock_market,growth,openning_commercial_rate,exchange_rate,countries,year
23.18103882439657,3.17896608357222,20.595432465436527,24.94948494080651,7.972187770934911,7.241533272,3.732756816161414,Algérie,1996
23.126377134971815,1.94619054512987,20.78153474507039,24.94948494080651,7.966975185459445,7.260363272,3.781734710102561,Algérie,1997
23.241561239316887,1.8104143642980162,20.78153474507039,24.94948494080651,8.00170862011887,7.277973109,3.8481381728829582,Algérie,1998
23.196731710810074,2.384748901459063,20.487543503425343,19.438221950084596,8.01904451301943,7.276739406,3.8935616382403424,Algérie,1999
23.150644226596913,3.1213956968516374,20.487543503425343,19.469037820468692,8.042756123062475,7.311304826,3.953964373280246,Algérie,2000
23.24927987729281,1.8104143642980162,20.322788270349285,19.05807962277077,8.05921662843798,7.353593178,4.02189333662353,Algérie,2001
23.35851725735488,0.2779558123261372,20.790924485420227,18.741688461654345,8.100954095109886,7.331943521,4.058510109212885,Algérie,2002
23.517301485358924,2.1199515239842452,21.282881624881835,18.776076858947572,8.157720980815908,7.338288851,4.063026566840619,Algérie,2003
23.743461011978397,2.5053326072893713,21.623427186890684,18.750647651531303,8.186644062799713,7.590551621,4.0861890349665835,Algérie,2004
23.86248236069247,2.780392593765304,18.951308995014493,18.769421586936673,8.230069938965267,7.715463828,4.1639868339141985,Algérie,2005
24.0231729047241,2.3558134209492194,19.057257573023957,18.361959220561907,8.23221555691401,7.776078436,4.233138403239773,Algérie,2006
24.293710275906765,1.8555691702203427,18.41067650145719,18.386744569553045,8.250136538730716,7.811567204,4.232291452589399,Algérie,2007
24.635041996969296,2.7285441584440093,18.456355632055374,18.329819607318694,8.25749137096684,7.798214357,4.228267388643085,Algérie,2008
24.683405075322018,1.8104143642980162,18.82838974261761,18.315964557967728,8.25614364440695,7.775041681,4.234672527998974,Algérie,2009
24.792141140503595,2.780059552065845,19.096627278016655,18.473391431441044,8.273460740770595,7.759793852,4.243472530324855,Algérie,2010
24.871873874851804,2.9029595455429726,19.12807503172072,19.097689475792965,8.283215111765477,7.848962005,4.306122434884152,Algérie,2011
24.88819793100726,2.00933240326722,19.18541002800857,18.93240004272531,8.29713525110376,7.87339614,4.40504294463911,Algérie,2012
24.99578816532609,1.8104143642980162,19.160718397050793,18.990721270772053,8.304723382083656,7.860669204,4.358031477242605,Algérie,2013
25.089097839519976,1.8104143642980162,21.620350351402255,18.94119237603993,8.321683295276909,7.848933592,4.352100897368651,Algérie,2014
24.973725835629974,1.8104143642980162,21.41510889668732,18.785460841404607,8.337561503642773,7.828699839,4.356027932497848,Algérie,2015
24.956412756728614,0.43753244341802167,21.410909700560314,19.841810328828906,8.348546646968353,7.789537234,4.365053612808132,Algérie,2016
24.962689286331976,1.8548367220472002,21.306535132374123,19.68238643197387,8.341013779107376,17.93607232,4.387481003398169,Algérie,2017
24.97783249578824,1.9261354356459588,21.408883944602483,19.73284033424373,8.331879732514286,17.93607232,4.424441782491214,Algérie,2018
22.987803708904984,2.9519482461225706,21.019407928797744,22.722244061675696,6.372836630415946,6.892799317,-1.726597390667829,Bangladesh,1996
23.077027004343257,1.3350621704395647,21.14624307126734,21.742225064241225,6.395641381609494,6.913592682,0.5199117200879372,Bangladesh,1997
23.126355843620725,1.5552377786562948,21.19687959959011,21.431075003337003,6.4253427270402454,6.861969572,0.5655173866221949,Bangladesh,1998
23.1785184567198,1.3299985056016157,21.31481994702386,21.168970369914074,6.4507590606896414,6.863528306,0.6077980574423556,Bangladesh,1999
23.265385744215706,1.2374054574712616,21.400044205730435,21.508162319449102,6.482814709306371,6.776277705,0.752959708011113,Bangladesh,2000
23.29220874914442,1.1820830006401377,21.46736820258373,20.70132692942766,6.513477814174485,6.777842951,0.781482333596309,Bangladesh,2001
23.31257877745768,1.3591460158815154,21.773408129835,23.42409402195763,6.5328920806474216,6.774615548,0.7309125082302975,Bangladesh,2002
23.421045863304734,1.7605812143503403,21.883808477200475,24.94948494080651,6.56188616124119,6.794452752,0.5496818476165004,Bangladesh,2003
23.512700568938126,1.517791018097611,21.99969433397404,24.94948494080651,6.596802997719648,6.861968206,0.4543244235373866,Bangladesh,2004
23.610154571382946,1.523086834784106,22.185247939493987,21.917070116616642,6.645267781474676,6.877080395,0.45370485606447614,Bangladesh,2005
23.65587117462052,1.7708653350650787,22.414747302408912,22.071419501485103,6.6963842002931395,6.895121086,0.4442156254803225,Bangladesh,2006
23.760197433232623,1.867370850439988,22.604609475429935,22.89034730803541,6.752324051346421,6.943664097,0.357009887838761,Bangladesh,2007
23.901714431528138,2.0619095113641674,22.913869836138225,23.184653913856295,6.799266568696926,6.941409709,0.29051555459706746,Bangladesh,2008
24.013732325354297,1.9116668669792343,23.076606115108902,23.764398249307252,6.83731833614527,6.871926922,0.3412406119706925,Bangladesh,2009
24.132990197214944,1.9663656479187432,23.107450420641815,24.451771450855183,6.8802912594634345,6.882683779,0.39027814578252845,Bangladesh,2010
24.28640560455618,2.061716738218368,23.214077781455206,24.58818738154269,6.9314932476346085,6.917841099,0.34107472390888627,Bangladesh,2011
24.352646016163767,2.0998045116812016,23.370831654638955,24.94948494080651,6.983129456351647,6.931473196,0.42005811041106444,Bangladesh,2012
24.47469089514896,1.9705962705755498,23.352774437883458,24.658195470800354,7.029967202368458,6.954260397,0.38768576614906025,Bangladesh,2013
24.623357757883593,1.7349754313466341,23.430484457630964,24.94948494080651,7.077382674177803,6.963720409,0.388104163916168,Bangladesh,2014
24.754879517974988,1.7703276123422322,23.450826864267498,24.90508480783132,7.129660712061097,6.969129199,0.5678106892486476,Bangladesh,2015
24.907683910753764,1.906255985760854,23.33144309631806,24.97773497876328,7.187426458566367,6.97564294,0.5698725312454395,Bangladesh,2016
25.05646898898129,1.837161813175789,23.326098699748552,25.1796894645035,7.246982069776581,16.06201145,0.5512715473884494,Bangladesh,2017
25.172902815264024,1.7222998554794853,23.468370427589978,25.072129870990956,7.312145070572042,16.06201145,0.5050338841753425,Bangladesh,2018
25.789178443624063,2.9154027293287883,21.445486264992063,24.94948494080651,8.798469848758453,-0.34848841,2.1179618894422156,Brésil,1996
25.85254126112577,2.0449825169787075,21.175614530953425,24.94948494080651,8.816217458462278,0.23593352,2.1150278539448837,Brésil,1997
25.799391105690628,1.5941946391664923,20.93514619598191,24.94948494080651,8.804303116009002,-1.440420056,2.1137171552897946,Brésil,1998
25.34859995497741,2.08075329056949,21.129397389597735,24.94948494080651,8.794160479910976,0.151414893,2.1136315934020433,Brésil,1999
25.51056117953912,1.7238490746368487,21.023067420531238,26.144474547277525,8.82286286150133,0.56322136,2.1136622959174582,Brésil,2000
25.359336477414168,2.1071897636292656,21.094080147246856,25.95028916850336,8.822996561169882,-0.080199598,2.113488839638179,Brésil,2001
25.23837102135548,2.282189737969425,21.418306723313137,25.565573441749933,8.839946800411528,0.306671568,2.113475449179432,Brésil,2002
25.25256270941643,2.6455378234434748,21.550366820902887,26.180977426176742,8.838716706918213,0.518281455,2.1134850138801564,Brésil,2003
25.47618746131286,2.0479587124658063,21.75734458224234,26.523408182712444,8.88270562125168,0.452979463,2.113456520909869,Brésil,2004
25.747664024777684,2.0056906842817823,21.754796997010665,26.885836953988104,8.902766099898308,0.237832853,2.103440824582474,Brésil,2005
25.973578564211206,1.9131322199331087,21.913290415476393,27.288879267389152,8.930719327331337,0.187820194,2.0761158091821277,Brésil,2006
26.250396038217087,1.8623791639309175,21.91891227307773,27.945621081732476,8.979268528147884,0.124267472,2.029138874879765,Brésil,2007
26.518554772029457,2.172311556038794,22.015959431382502,27.106714277569598,9.019012283950214,-0.04510338,1.9385481156684305,Brésil,2008
26.486665149270465,1.9897195961360163,21.784231466321547,27.921634647452546,9.008133904669435,-0.04510338,1.9215319803508524,Brésil,2009
26.84043241941167,2.131006226635483,21.8491047171975,28.06641108224894,9.071337504467634,0.192939261,1.912540824539361,Brésil,2010
27.013283363564433,2.1184930360476883,21.890969467834402,27.837170057452642,9.101152603661708,-0.042765762,1.8658555038224294,Brésil,2011
26.959076102246716,2.0723070191504025,21.74718046108437,27.835957534787497,9.111246892678926,-0.650091354,1.8425053113993162,Brésil,2012
26.97152929284758,2.0155114396909353,21.72304259757456,27.6512700455778,9.132116458907815,-0.574314157,1.823864920180095,Brésil,2013
26.913766241058017,2.060094302974123,21.697035924968134,27.46129296823448,9.12858540060267,-1.031187738,1.8153838845068977,Brésil,2014
26.496073797287927,2.023687657444679,21.78691047196092,26.91876065481835,9.084095488886433,-1.031187738,1.8289731492846197,Brésil,2015
26.353650396409947,2.092308945051876,21.731145844307598,27.35468630975811,9.042550202397198,-1.031187738,1.8937861080391825,Brésil,2016
26.428470051818678,1.3005688423935298,21.716062191914084,27.584678808312173,9.047620705445087,-1.031187738,1.9108387142198051,Brésil,2017
26.391068029128675,1.502639548376675,21.799458430789162,27.544181785956162,9.057461723716168,-1.031187738,1.8894844850583628,Brésil,2018
20.12063428540737,4.142600326368869,17.541203985200926,15.538277155705378,8.355367315428703,7.377814918,0.005087039048557209,Bulgarie,1996
20.814477015503737,6.816967741227328,17.739462134257693,24.94948494080651,8.20928985819503,7.423175488,0.07509974240126979,Bulgarie,1997
21.50878437451209,3.524918824995688,17.74095969303964,18.787543614278587,8.253153867411083,7.437713298,0.14886530854219193,Bulgarie,1998
21.518596237541935,1.199702493069002,17.565673705256803,18.445275790807745,8.171064107355225,7.417273497,0.5954973317133369,Bulgarie,1999
21.51905231882798,1.9988891275714882,17.880004857044415,18.676020393482894,8.22085430104105,7.454731191,0.6040006832769043,Bulgarie,2000
21.72851246921953,1.8111922360631243,20.532347807605458,18.22466586002641,8.27828474075757,7.481647028,0.8542585962998038,Bulgarie,2001
21.85879194428608,1.3476521729828266,20.886193455251863,20.397036957548877,8.357051701290523,7.462000658,1.0717079297858232,Bulgarie,2002
22.155439711294395,0.7836347415399965,21.264709175474785,21.28580306759508,8.41601906717439,7.488769364,1.1241094939097493,Bulgarie,2003
22.42441947958514,1.719468065393099,21.267199056376317,21.754294974290726,8.486639731326099,7.522325039,1.073335317456825,Bulgarie,2004
22.760060919923177,1.886198151795528,21.20130734261676,22.349682786251385,8.562354628040158,7.550381336,0.8896962265919193,Bulgarie,2005
22.967484714446474,1.9105015674144392,21.263515873671402,23.057831070220278,8.635761672585664,7.578710766,0.7771788449871376,Bulgarie,2006
